Date_Time,RTD,Rsamp
2020-02-26 11:46:27.157778,1125.20161,40.1909884
2020-02-26 11:46:27.239783,1125.20183,40.192904
2020-02-26 11:46:27.299786,1125.20028,40.1928303
2020-02-26 11:46:27.364790,1125.19844,40.1915778
2020-02-26 11:46:27.433794,1125.19844,40.1931251
2020-02-26 11:46:27.515798,1125.19837,40.1919462
2020-02-26 11:46:27.575802,1125.19719,40.1933461
2020-02-26 11:46:27.642806,1125.20139,40.1932724
2020-02-26 11:46:27.703809,1125.19918,40.1943776
2020-02-26 11:46:27.786814,1125.20073,40.1959248
2020-02-26 11:46:27.852818,1125.19837,40.1942302
2020-02-26 11:46:27.912821,1125.19881,40.1911358
2020-02-26 11:46:27.973825,1125.20102,40.1902517
2020-02-26 11:46:28.054829,1125.20014,40.1895149
2020-02-26 11:46:28.117833,1125.20139,40.1898096
2020-02-26 11:46:28.184837,1125.20205,40.1906937
2020-02-26 11:46:28.244840,1125.2005,40.1902517
2020-02-26 11:46:28.326845,1125.20154,40.1898833
2020-02-26 11:46:28.393849,1125.20154,40.1875256
2020-02-26 11:46:28.454852,1125.20183,40.1874519
2020-02-26 11:46:28.514856,1125.19999,40.1889255
2020-02-26 11:46:28.596860,1125.20028,40.1912092
2020-02-26 11:46:28.657864,1125.20198,40.194156
2020-02-26 11:46:28.717867,1125.20242,40.1953345
2020-02-26 11:46:28.777871,1125.20507,40.1943764
2020-02-26 11:46:28.859875,1125.20625,40.1963654
2020-02-26 11:46:28.920879,1125.20338,40.1962178
2020-02-26 11:46:28.987883,1125.20205,40.1968069
2020-02-26 11:46:29.049886,1125.2019,40.1991643
2020-02-26 11:46:29.131891,1125.19947,40.1995324
2020-02-26 11:46:29.197895,1125.19999,40.2001952
2020-02-26 11:46:29.264898,1125.20078,40.2008583
2020-02-26 11:46:29.324902,1125.20268,40.1997531
2020-02-26 11:46:29.406907,1125.20296,40.1993111
2020-02-26 11:46:29.467910,1125.20229,40.2005636
2020-02-26 11:46:29.532914,1125.20347,40.1990164
2020-02-26 11:46:29.598918,1125.20163,40.2017424
2020-02-26 11:46:29.680922,1125.20339,40.2016687
2020-02-26 11:46:29.741926,1125.20465,40.2005636
2020-02-26 11:46:29.805929,1125.2031,40.1997531
2020-02-26 11:46:29.870933,1125.20391,40.1982059
2020-02-26 11:46:29.952938,1125.20236,40.1981322
2020-02-26 11:46:30.013941,1125.20325,40.1976165
2020-02-26 11:46:30.073945,1125.20435,40.1977639
2020-02-26 11:46:30.139949,1125.20413,40.1960693
2020-02-26 11:46:30.227954,1125.20339,40.1940063
2020-02-26 11:46:30.294957,1125.20236,40.1920171
2020-02-26 11:46:30.354961,1125.20384,40.1931222
2020-02-26 11:46:30.415964,1125.20509,40.1954062
2020-02-26 11:46:30.497969,1125.20435,40.1977639
2020-02-26 11:46:30.563973,1125.20443,40.1973955
2020-02-26 11:46:30.623976,1125.20347,40.1970271
2020-02-26 11:46:30.684980,1125.20391,40.1949641
2020-02-26 11:46:30.769985,1125.20767,40.1945958
2020-02-26 11:46:30.829988,1125.20789,40.194301
2020-02-26 11:46:30.896992,1125.20855,40.1955536
2020-02-26 11:46:30.957995,1125.2059,40.1962166
2020-02-26 11:46:31.040000,1125.20384,40.1955536
2020-02-26 11:46:31.100003,1125.20369,40.194301
2020-02-26 11:46:31.161007,1125.2042,40.1931959
2020-02-26 11:46:31.222010,1125.20546,40.19408
2020-02-26 11:46:31.310015,1125.20804,40.1937853
2020-02-26 11:46:31.370019,1125.20848,40.1950378
2020-02-26 11:46:31.431022,1125.20885,40.1946694
2020-02-26 11:46:31.497026,1125.20736,40.1957746
2020-02-26 11:46:31.585031,1125.20735,40.1958473
2020-02-26 11:46:31.649035,1125.20423,40.1962884
2020-02-26 11:46:31.717039,1125.20319,40.1958454
2020-02-26 11:46:31.779042,1125.20105,40.1956971
2020-02-26 11:46:31.867047,1125.20289,40.1951804
2020-02-26 11:46:31.928051,1125.20407,40.1954741
2020-02-26 11:46:31.988054,1125.20481,40.1955468
2020-02-26 11:46:32.049058,1125.20503,40.196209
2020-02-26 11:46:32.136063,1125.20355,40.1970185
2020-02-26 11:46:32.203067,1125.20606,40.1960597
2020-02-26 11:46:32.263070,1125.20842,40.1953966
2020-02-26 11:46:32.329074,1125.20908,40.1942915
2020-02-26 11:46:32.422079,1125.20952,40.1945125
2020-02-26 11:46:32.489083,1125.20783,40.1954703
2020-02-26 11:46:32.555087,1125.20746,40.195765
2020-02-26 11:46:32.622090,1125.20857,40.1959124
2020-02-26 11:46:32.704095,1125.20952,40.1975333
2020-02-26 11:46:32.764099,1125.21011,40.1995962
2020-02-26 11:46:32.825102,1125.211,40.1993015
2020-02-26 11:46:32.891106,1125.21078,40.2006277
2020-02-26 11:46:32.974111,1125.21034,40.2002593
2020-02-26 11:46:33.035114,1125.20938,40.2004803
2020-02-26 11:46:33.101118,1125.20724,40.2014381
2020-02-26 11:46:33.170122,1125.20776,40.2011434
2020-02-26 11:46:33.251126,1125.2065,40.2014381
2020-02-26 11:46:33.312130,1125.20835,40.2023959
2020-02-26 11:46:33.379134,1125.20776,40.2004803
2020-02-26 11:46:33.440137,1125.20864,40.1977543
2020-02-26 11:46:33.527142,1125.20923,40.1986384
2020-02-26 11:46:33.586146,1125.21159,40.1998172
2020-02-26 11:46:33.647149,1125.21166,40.2015118
2020-02-26 11:46:33.714153,1125.21085,40.2015118
2020-02-26 11:46:33.802158,1125.20986,40.2026906
2020-02-26 11:46:33.869162,1125.21003,40.202838
2020-02-26 11:46:33.929165,1125.21313,40.2029853
2020-02-26 11:46:33.990169,1125.21255,40.2023222
2020-02-26 11:46:34.072173,1125.21318,40.203059
2020-02-26 11:46:34.132177,1125.2137,40.2027643
2020-02-26 11:46:34.199181,1125.21267,40.2021012
2020-02-26 11:46:34.258184,1125.2126,40.2018802
2020-02-26 11:46:34.342189,1125.21215,40.2012908
2020-02-26 11:46:34.410193,1125.21002,40.2008487
2020-02-26 11:46:34.470196,1125.20869,40.198491
2020-02-26 11:46:34.535200,1125.20935,40.1981227
2020-02-26 11:46:34.618205,1125.21105,40.1970931
2020-02-26 11:46:34.678208,1125.21083,40.1951058
2020-02-26 11:46:34.744212,1125.21267,40.1936342
2020-02-26 11:46:34.803215,1125.2126,40.1939309
2020-02-26 11:46:34.885220,1125.21274,40.1942276
2020-02-26 11:46:34.951224,1125.21201,40.1939348
2020-02-26 11:46:35.023228,1125.21223,40.1931263
2020-02-26 11:46:35.083231,1125.21348,40.1927599
2020-02-26 11:46:35.166236,1125.21429,40.1922461
2020-02-26 11:46:35.233240,1125.21554,40.192027
2020-02-26 11:46:35.292243,1125.21694,40.1904061
2020-02-26 11:46:35.353247,1125.21856,40.1909956
2020-02-26 11:46:35.435251,1125.21613,40.1916587
2020-02-26 11:46:35.496255,1125.21503,40.1928375
2020-02-26 11:46:35.563259,1125.21429,40.1917323
2020-02-26 11:46:35.623262,1125.21142,40.1912903
2020-02-26 11:46:35.706267,1125.21178,40.1921744
2020-02-26 11:46:35.766270,1125.21252,40.1926165
2020-02-26 11:46:35.827274,1125.21164,40.1933532
2020-02-26 11:46:35.887277,1125.21164,40.1931322
2020-02-26 11:46:35.969282,1125.21355,40.1943847
2020-02-26 11:46:36.029285,1125.21311,40.1937216
2020-02-26 11:46:36.090289,1125.21341,40.1935006
2020-02-26 11:46:36.151292,1125.21583,40.1932795
2020-02-26 11:46:36.233297,1125.21434,40.1929112
2020-02-26 11:46:36.297301,1125.21343,40.1921007
2020-02-26 11:46:36.357304,1125.21335,40.1914376
2020-02-26 11:46:36.418308,1125.2118,40.1921007
2020-02-26 11:46:36.506313,1125.21335,40.1934269
2020-02-26 11:46:36.567316,1125.21504,40.1936479
2020-02-26 11:46:36.632320,1125.21423,40.1944584
2020-02-26 11:46:36.698324,1125.2132,40.1958582
2020-02-26 11:46:36.780328,1125.21298,40.1951951
2020-02-26 11:46:36.840332,1125.21253,40.19409
2020-02-26 11:46:36.901335,1125.21025,40.1934269
2020-02-26 11:46:36.961339,1125.21018,40.1932795
2020-02-26 11:46:37.043343,1125.21084,40.1931322
2020-02-26 11:46:37.104347,1125.21489,40.1927638
2020-02-26 11:46:37.170351,1125.21585,40.1916587
2020-02-26 11:46:37.235354,1125.21644,40.1908482
2020-02-26 11:46:37.323359,1125.21821,40.1898167
2020-02-26 11:46:37.383363,1125.21843,40.1887853
2020-02-26 11:46:37.447366,1125.21946,40.1892273
2020-02-26 11:46:37.513370,1125.21725,40.1894483
2020-02-26 11:46:37.595375,1125.21556,40.1917297
2020-02-26 11:46:37.661379,1125.21276,40.1929059
2020-02-26 11:46:37.722382,1125.21158,40.193419
2020-02-26 11:46:37.783386,1125.21268,40.193048
2020-02-26 11:46:37.865390,1125.21489,40.1920876
2020-02-26 11:46:37.925394,1125.216,40.1934111
2020-02-26 11:46:37.986397,1125.21799,40.1928191
2020-02-26 11:46:38.046401,1125.21858,40.1923007
2020-02-26 11:46:38.128405,1125.21755,40.191856
2020-02-26 11:46:38.191409,1125.21718,40.1925902
2020-02-26 11:46:38.257413,1125.21615,40.1924428
2020-02-26 11:46:38.318416,1125.21452,40.1899378
2020-02-26 11:46:38.401421,1125.21493,40.1903062
2020-02-26 11:46:38.468425,1125.21372,40.1899378
2020-02-26 11:46:38.527428,1125.21605,40.1900115
2020-02-26 11:46:38.587432,1125.21506,40.1898641
2020-02-26 11:46:38.670436,1125.21337,40.1907482
2020-02-26 11:46:38.730440,1125.21469,40.1906009
2020-02-26 11:46:38.791443,1125.21595,40.1919271
2020-02-26 11:46:38.852447,1125.21698,40.1909693
2020-02-26 11:46:38.933451,1125.21713,40.1896431
2020-02-26 11:46:38.994455,1125.21934,40.1903799
2020-02-26 11:46:39.054458,1125.2186,40.1907482
2020-02-26 11:46:39.121462,1125.21705,40.1908956
2020-02-26 11:46:39.203467,1125.21889,40.191706
2020-02-26 11:46:39.264470,1125.21941,40.1903062
2020-02-26 11:46:39.324474,1125.22155,40.1908956
2020-02-26 11:46:39.386477,1125.2228,40.1921481
2020-02-26 11:46:39.473482,1125.22236,40.1915587
2020-02-26 11:46:39.533486,1125.22133,40.1908219
2020-02-26 11:46:39.599490,1125.22066,40.1926638
2020-02-26 11:46:39.662493,1125.22214,40.1919271
2020-02-26 11:46:39.750498,1125.22133,40.1916324
2020-02-26 11:46:39.815502,1125.21934,40.191485
2020-02-26 11:46:39.884506,1125.21816,40.1918534
2020-02-26 11:46:39.946509,1125.21838,40.1931059
2020-02-26 11:46:40.033514,1125.2183,40.1924428
2020-02-26 11:46:40.094518,1125.21948,40.1914113
2020-02-26 11:46:40.155521,1125.22044,40.1913377
2020-02-26 11:46:40.215525,1125.22074,40.1923691
2020-02-26 11:46:40.300530,1125.22147,40.1910429
2020-02-26 11:46:40.361533,1125.22162,40.1928849
2020-02-26 11:46:40.426537,1125.22192,40.1933269
2020-02-26 11:46:40.488540,1125.22088,40.1936953
2020-02-26 11:46:40.576545,1125.22029,40.1923682
2020-02-26 11:46:40.640549,1125.22059,40.1930303
2020-02-26 11:46:40.706553,1125.21984,40.1930293
2020-02-26 11:46:40.771557,1125.21986,40.1929547
2020-02-26 11:46:40.852561,1125.22014,40.191996
2020-02-26 11:46:40.913565,1125.21994,40.1913319
2020-02-26 11:46:40.978568,1125.22267,40.1916257
2020-02-26 11:46:41.050573,1125.22502,40.1896354
2020-02-26 11:46:41.132577,1125.22539,40.1873505
2020-02-26 11:46:41.192581,1125.22311,40.1865391
2020-02-26 11:46:41.253584,1125.22046,40.1877179
2020-02-26 11:46:41.314588,1125.21854,40.1854339
2020-02-26 11:46:41.395592,1125.21662,40.1855813
2020-02-26 11:46:41.456596,1125.21802,40.1859497
2020-02-26 11:46:41.522600,1125.21832,40.1880863
2020-02-26 11:46:41.582603,1125.22031,40.1897809
2020-02-26 11:46:41.664608,1125.2209,40.1903703
2020-02-26 11:46:41.730611,1125.22134,40.1916965
2020-02-26 11:46:41.790615,1125.22156,40.1939068
2020-02-26 11:46:41.850618,1125.22016,40.1939804
2020-02-26 11:46:41.933623,1125.22009,40.1936121
2020-02-26 11:46:41.993626,1125.22237,40.1951593
2020-02-26 11:46:42.054630,1125.22281,40.1956013
2020-02-26 11:46:42.121634,1125.22186,40.1976643
2020-02-26 11:46:42.203639,1125.22362,40.1968538
2020-02-26 11:46:42.263642,1125.22333,40.1959697
2020-02-26 11:46:42.323645,1125.22377,40.1961907
2020-02-26 11:46:42.391649,1125.22407,40.1963381
2020-02-26 11:46:42.472654,1125.22281,40.195233
2020-02-26 11:46:42.532657,1125.22222,40.1965591
2020-02-26 11:46:42.598661,1125.22215,40.1945699
2020-02-26 11:46:42.664665,1125.22222,40.1948646
2020-02-26 11:46:42.746670,1125.21957,40.1933174
2020-02-26 11:46:42.807673,1125.21913,40.1928753
2020-02-26 11:46:42.868677,1125.21817,40.1928016
2020-02-26 11:46:42.928680,1125.22009,40.1923596
2020-02-26 11:46:43.010685,1125.22119,40.1916965
2020-02-26 11:46:43.071688,1125.22252,40.191107
2020-02-26 11:46:43.131692,1125.22343,40.1907387
2020-02-26 11:46:43.193695,1125.22498,40.190665
2020-02-26 11:46:43.274700,1125.22368,40.1941278
2020-02-26 11:46:43.335703,1125.22368,40.1939804
2020-02-26 11:46:43.395707,1125.22501,40.1942752
2020-02-26 11:46:43.457710,1125.22435,40.1926543
2020-02-26 11:46:43.540715,1125.22567,40.1927303
2020-02-26 11:46:43.606719,1125.22626,40.1903013
2020-02-26 11:46:43.672723,1125.22619,40.1916298
2020-02-26 11:46:43.744727,1125.22516,40.1915585
2020-02-26 11:46:43.825731,1125.2253,40.1917819
2020-02-26 11:46:43.887735,1125.22486,40.1923736
2020-02-26 11:46:43.954739,1125.22331,40.1917866
2020-02-26 11:46:44.015742,1125.22287,40.1919363
2020-02-26 11:46:44.097747,1125.22361,40.1924543
2020-02-26 11:46:44.157750,1125.22073,40.1931198
2020-02-26 11:46:44.218754,1125.22376,40.1937092
2020-02-26 11:46:44.284758,1125.22405,40.1970983
2020-02-26 11:46:44.365762,1125.22412,40.1945933
2020-02-26 11:46:44.432766,1125.22471,40.1947407
2020-02-26 11:46:44.495770,1125.22449,40.194888
2020-02-26 11:46:44.567774,1125.22523,40.1940039
2020-02-26 11:46:44.660779,1125.22471,40.1923093
2020-02-26 11:46:44.727783,1125.22634,40.1914252
2020-02-26 11:46:44.796787,1125.22405,40.1897306
2020-02-26 11:46:44.859790,1125.22611,40.187815
2020-02-26 11:46:44.946795,1125.22523,40.1874467
2020-02-26 11:46:45.013799,1125.22272,40.1876677
2020-02-26 11:46:45.074803,1125.22449,40.189878
2020-02-26 11:46:45.141807,1125.22272,40.1899517
2020-02-26 11:46:45.222811,1125.22324,40.1908358
2020-02-26 11:46:45.283815,1125.2242,40.1912042
2020-02-26 11:46:45.350819,1125.22467,40.1914989
2020-02-26 11:46:45.416822,1125.22408,40.1918673
2020-02-26 11:46:45.498827,1125.2275,40.1931198
2020-02-26 11:46:45.558830,1125.22896,40.1947407
2020-02-26 11:46:45.624834,1125.22778,40.1961405
2020-02-26 11:46:45.695838,1125.22837,40.1957721
2020-02-26 11:46:45.777843,1125.22741,40.1937092
2020-02-26 11:46:45.837846,1125.22778,40.1951091
2020-02-26 11:46:45.897850,1125.22815,40.1947407
2020-02-26 11:46:45.957853,1125.22977,40.1947407
2020-02-26 11:46:46.040858,1125.22881,40.1936355
2020-02-26 11:46:46.100861,1125.22793,40.1924567
2020-02-26 11:46:46.161865,1125.22689,40.1927514
2020-02-26 11:46:46.221868,1125.22726,40.1948143
2020-02-26 11:46:46.303873,1125.22984,40.1917936
2020-02-26 11:46:46.365877,1125.22984,40.1914252
2020-02-26 11:46:46.430880,1125.22955,40.1930461
2020-02-26 11:46:46.496884,1125.23021,40.1923093
2020-02-26 11:46:46.580889,1125.22859,40.1932639
2020-02-26 11:46:46.645893,1125.22726,40.1923766
2020-02-26 11:46:46.712896,1125.22844,40.194289
2020-02-26 11:46:46.773900,1125.22984,40.1969382
2020-02-26 11:46:46.856905,1125.23073,40.1963456
2020-02-26 11:46:46.916908,1125.23279,40.1944268
2020-02-26 11:46:46.977912,1125.23139,40.1961182
2020-02-26 11:46:47.037915,1125.23028,40.1968517
2020-02-26 11:46:47.120920,1125.22756,40.195154
2020-02-26 11:46:47.196924,1125.22675,40.1961822
2020-02-26 11:46:47.250927,1125.22645,40.1944877
2020-02-26 11:46:47.320931,1125.22623,40.1952244
2020-02-26 11:46:47.403936,1125.228,40.1950034
2020-02-26 11:46:47.463939,1125.22653,40.1940456
2020-02-26 11:46:47.530943,1125.22969,40.194414
2020-02-26 11:46:47.591947,1125.23051,40.1956665
2020-02-26 11:46:47.673951,1125.23213,40.1955928
2020-02-26 11:46:47.740955,1125.23223,40.1947087
2020-02-26 11:46:47.799959,1125.23107,40.1953718
2020-02-26 11:46:47.860962,1125.22942,40.1933088
2020-02-26 11:46:47.950967,1125.22769,40.1955928
2020-02-26 11:46:48.015971,1125.22857,40.1952981
2020-02-26 11:46:48.095976,1125.2302,40.1945613
2020-02-26 11:46:48.143978,1125.23034,40.1933088
2020-02-26 11:46:48.224983,1125.22983,40.1937509
2020-02-26 11:46:48.285986,1125.22902,40.1934562
2020-02-26 11:46:48.349990,1125.22703,40.1928668
2020-02-26 11:46:48.416994,1125.22629,40.1927931
2020-02-26 11:46:48.497999,1125.22953,40.1930878
2020-02-26 11:46:48.559002,1125.23211,40.1926458
2020-02-26 11:46:48.619005,1125.23211,40.1901407
2020-02-26 11:46:48.679009,1125.23211,40.189625
2020-02-26 11:46:48.761014,1125.23167,40.1902881
2020-02-26 11:46:48.821017,1125.2285,40.1931615
2020-02-26 11:46:48.881020,1125.22857,40.1927194
2020-02-26 11:46:48.944024,1125.23071,40.1920563
2020-02-26 11:46:49.026029,1125.23042,40.1932352
2020-02-26 11:46:49.086032,1125.23263,40.1931615
2020-02-26 11:46:49.146036,1125.23226,40.1935299
2020-02-26 11:46:49.209039,1125.2299,40.1948561
2020-02-26 11:46:49.297044,1125.23093,40.1951508
2020-02-26 11:46:49.363048,1125.23145,40.1958139
2020-02-26 11:46:49.429052,1125.23307,40.196919
2020-02-26 11:46:49.491055,1125.23204,40.194414
2020-02-26 11:46:49.580060,1125.2313,40.1959605
2020-02-26 11:46:49.640064,1125.22975,40.194339
2020-02-26 11:46:49.700067,1125.22857,40.1933805
2020-02-26 11:46:49.761071,1125.22916,40.1929378
2020-02-26 11:46:49.846076,1125.23056,40.1923477
2020-02-26 11:46:49.906079,1125.23292,40.1908735
2020-02-26 11:46:49.968083,1125.23307,40.1910938
2020-02-26 11:46:50.034086,1125.23332,40.1907984
2020-02-26 11:46:50.122091,1125.23445,40.1899873
2020-02-26 11:46:50.187095,1125.23383,40.1905761
2020-02-26 11:46:50.255099,1125.23441,40.1905024
2020-02-26 11:46:50.317103,1125.23294,40.1917549
2020-02-26 11:46:50.405108,1125.23102,40.189913
2020-02-26 11:46:50.465111,1125.23028,40.1893972
2020-02-26 11:46:50.526115,1125.23139,40.1904287
2020-02-26 11:46:50.592118,1125.23095,40.1916075
2020-02-26 11:46:50.675123,1125.23205,40.1905761
2020-02-26 11:46:50.736127,1125.23183,40.1911655
2020-02-26 11:46:50.797130,1125.23176,40.1913128
2020-02-26 11:46:50.861134,1125.23154,40.1896183
2020-02-26 11:46:50.949139,1125.23242,40.1885868
2020-02-26 11:46:51.014142,1125.22881,40.189913
2020-02-26 11:46:51.088147,1125.23139,40.1921233
2020-02-26 11:46:51.139150,1125.2319,40.1930811
2020-02-26 11:46:51.220154,1125.23257,40.1931547
2020-02-26 11:46:51.280158,1125.23603,40.1936705
2020-02-26 11:46:51.347161,1125.23434,40.1955124
2020-02-26 11:46:51.408165,1125.23588,40.194923
2020-02-26 11:46:51.494170,1125.23382,40.1952177
2020-02-26 11:46:51.554173,1125.23279,40.1969859
2020-02-26 11:46:51.617177,1125.23345,40.1980911
2020-02-26 11:46:51.683181,1125.23279,40.1971333
2020-02-26 11:46:51.771186,1125.23397,40.1960281
2020-02-26 11:46:51.837190,1125.23294,40.1950703
2020-02-26 11:46:51.905193,1125.23227,40.1948493
2020-02-26 11:46:51.967197,1125.23316,40.1946283
2020-02-26 11:46:52.054202,1125.23412,40.1932284
2020-02-26 11:46:52.115205,1125.23493,40.1919022
2020-02-26 11:46:52.180209,1125.23419,40.1921233
2020-02-26 11:46:52.249213,1125.2378,40.192197
2020-02-26 11:46:52.330218,1125.23622,40.1918286
2020-02-26 11:46:52.391221,1125.23431,40.1923443
2020-02-26 11:46:52.451225,1125.23512,40.1944073
2020-02-26 11:46:52.515228,1125.23244,40.1943336
2020-02-26 11:46:52.603233,1125.23413,40.1927857
2020-02-26 11:46:52.667237,1125.23318,40.192785
2020-02-26 11:46:52.732241,1125.23509,40.1942579
2020-02-26 11:46:52.798244,1125.23524,40.1949203
2020-02-26 11:46:52.879249,1125.23524,40.1947723
2020-02-26 11:46:52.940253,1125.23465,40.19514
2020-02-26 11:46:53.007256,1125.23465,40.1926343
2020-02-26 11:46:53.068260,1125.23443,40.1927073
2020-02-26 11:46:53.153265,1125.23752,40.1926329
2020-02-26 11:46:53.214268,1125.23922,40.1946952
2020-02-26 11:46:53.274272,1125.23782,40.1966108
2020-02-26 11:46:53.341276,1125.23649,40.1963161
2020-02-26 11:46:53.422280,1125.23487,40.1960214
2020-02-26 11:46:53.485284,1125.23436,40.1963898
2020-02-26 11:46:53.551288,1125.23775,40.1958741
2020-02-26 11:46:53.610291,1125.23745,40.1944742
2020-02-26 11:46:53.692296,1125.23841,40.1957267
2020-02-26 11:46:53.758299,1125.24003,40.1939585
2020-02-26 11:46:53.817303,1125.23863,40.1930743
2020-02-26 11:46:53.883307,1125.23892,40.1916745
2020-02-26 11:46:53.971312,1125.23892,40.1900536
2020-02-26 11:46:54.031315,1125.23819,40.1890958
