Date_time,Time,V_input,TC,SENS_X3,SENS_X1,X3,Y3,X1_ref,Y1_ref
2021-06-21 12:19:10.270302,922.925,0.1,13,11,24,2.3083e-006,3.26896e-007,0.0106965,-1.52589e-005
2021-06-21 12:34:10.381785,1823.0365,0.3,13,12,24,-2.1849e-006,7.53815e-006,0.0320361,-3.81472e-005
2021-06-21 12:49:10.457266,2723.1119,0.5,13,14,24,-1.10269e-005,3.4936e-005,0.0532992,-5.3406e-005
2021-06-21 13:04:10.532748,3623.1874,0.7,13,16,24,0.000185103,7.54301e-005,0.0744328,-6.8665e-005
2021-06-21 13:19:10.605229,4523.2599,0.9,13,21,24,-7.72481e-005,0.000203134,0.095551,-8.39238e-005
2021-06-21 13:34:10.681710,5423.3364,1.1,13,21,24,-0.000144006,0.000371935,0.116601,-8.39238e-005
2021-06-21 13:49:10.761192,6323.4159,1.3,13,21,24,-0.000239373,0.000616077,0.137513,-6.8665e-005
2021-06-21 14:04:10.836673,7223.4914,1.5,13,21,24,-0.00036812,0.000949863,0.158341,-4.57766e-005
