Date Time RTDl RTDr Vsamp
2020-07-08 12:35:37.429071 1092.31577 1092.43645 1.19989061e-06
2020-07-08 12:35:37.499075 1092.31334 1092.43807 1.21940828e-06
2020-07-08 12:35:37.583080 1092.31555 1092.43748 9.44814733e-07
2020-07-08 12:35:37.645084 1092.31599 1092.43336 1.02355847e-06
2020-07-08 12:35:37.715088 1092.31437 1092.43203 1.04240313e-06
2020-07-08 12:35:37.801093 1092.31724 1092.43247 1.18912223e-06
2020-07-08 12:35:37.871097 1092.31577 1092.43092 1.17633479e-06
2020-07-08 12:35:37.953101 1092.31606 1092.43291 1.0848036e-06
2020-07-08 12:35:38.019105 1092.31673 1092.4321 1.11778175e-06
2020-07-08 12:35:38.088109 1092.31407 1092.43063 1.42939159e-06
2020-07-08 12:35:38.182114 1092.31385 1092.43115 1.42131531e-06
2020-07-08 12:35:38.262119 1092.31319 1092.43218 1.42535345e-06
2020-07-08 12:35:38.330123 1092.31518 1092.43196 1.14874083e-06
2020-07-08 12:35:38.403127 1092.31407 1092.43188 8.46553315e-07
2020-07-08 12:35:38.483132 1092.31466 1092.43505 8.99049141e-07
2020-07-08 12:35:38.551136 1092.31665 1092.43424 9.36738452e-07
2020-07-08 12:35:38.626140 1092.31732 1092.43311 1.0982645e-06
2020-07-08 12:35:38.697144 1092.31916 1092.43249 1.14672262e-06
2020-07-08 12:35:38.767148 1092.3185 1092.43158 1.07874753e-06
2020-07-08 12:35:38.828151 1092.31643 1092.43229 8.92320315e-07
2020-07-08 12:35:38.897155 1092.31688 1092.43192 9.53565456e-07
2020-07-08 12:35:38.971160 1092.31695 1092.43104 9.6971802e-07
2020-07-08 12:35:39.060165 1092.31769 1092.43008 1.05317294e-06
2020-07-08 12:35:39.124168 1092.31901 1092.42971 1.12855157e-06
2020-07-08 12:35:39.200173 1092.32167 1092.43082 1.083459e-06
2020-07-08 12:35:39.284177 1092.32026 1092.43281 1.05653806e-06
2020-07-08 12:35:39.350181 1092.32167 1092.43266 1.09691947e-06
