Date_time,Time,V_input,TC,SENS_X3,SENS_X1,X3,Y3,X1_ref,Y1_ref
2021-06-01 11:18:02.413006,900.0125,0.1,13,12,24,-8.27018e-007,-5.58796e-009,0.000617985,0
2021-06-01 11:33:02.513488,1800.113,0.3,13,13,24,-1.83434e-005,-4.13509e-007,0.00188447,0
2021-06-01 11:48:02.586970,2700.1864,0.5,13,15,24,-6.99167e-005,1.2517e-006,0.00321962,-7.62945e-006
2021-06-01 12:03:02.666451,3600.2659,0.7,13,16,24,-0.00016746,3.03985e-006,0.0045853,-7.62945e-006
2021-06-01 12:18:02.749933,4500.3494,0.9,13,16,24,-0.000324192,8.73214e-006,0.00608066,-1.52589e-005
2021-06-01 12:33:02.826415,5400.4259,1.1,13,17,24,-0.000388267,2.00869e-005,0.00765231,-2.28883e-005
2021-06-01 12:48:02.899896,6300.4994,1.3,13,19,24,-0.000843529,4.3154e-005,0.00681308,-3.05178e-005
2021-06-01 13:03:02.980378,7200.5798,1.5,13,19,24,-0.00193573,7.1526e-005,0.0184022,-6.10356e-005
