Date_Time,RTD,Vsamp1(R1718),Vsamp2(R1516)
2020-02-27 11:27:49.179631,1159.29514,0.00200988,0.00200368
2020-02-27 11:27:49.731662,1159.28316,0.00200988,0.00200368
2020-02-27 11:27:50.292694,1159.27587,0.00200988,0.00200368
2020-02-27 11:27:50.848726,1159.26945,0.00200988,0.00200368
2020-02-27 11:27:51.420759,1159.26142,0.00200988,0.00200368
2020-02-27 11:27:51.974790,1159.25059,0.00200988,0.00200368
2020-02-27 11:27:52.538823,1159.24049,0.00200988,0.00200368
2020-02-27 11:27:53.091854,1159.23312,0.00200988,0.00200368
2020-02-27 11:27:53.657887,1159.22246,0.00200988,0.00200368
2020-02-27 11:27:54.214919,1159.21268,0.00200988,0.00200368
2020-02-27 11:27:54.768950,1159.20737,0.00200988,0.00200345
2020-02-27 11:27:55.342983,1159.19374,0.00200988,0.00200345
2020-02-27 11:27:55.895015,1159.1874,0.00200988,0.00200368
2020-02-27 11:27:56.442046,1159.17885,0.00200988,0.00200368
2020-02-27 11:27:57.004078,1159.17037,0.00200988,0.00200368
2020-02-27 11:27:57.576111,1159.16072,0.00200988,0.00200345
2020-02-27 11:27:58.142143,1159.15127,0.00200988,0.00200345
2020-02-27 11:27:58.699175,1159.14265,0.00200988,0.00200345
2020-02-27 11:27:59.249207,1159.13285,0.00200988,0.00200345
2020-02-27 11:27:59.808238,1159.12666,0.00200988,0.00200345
2020-02-27 11:28:00.362270,1159.11649,0.00200988,0.00200345
2020-02-27 11:28:00.918302,1159.10786,0.00200988,0.00200345
2020-02-27 11:28:01.511336,1159.09799,0.00200988,0.00200345
2020-02-27 11:28:02.064368,1159.09165,0.00200988,0.00200345
2020-02-27 11:28:02.621399,1159.08178,0.00200988,0.00200345
2020-02-27 11:28:03.176431,1159.07269,0.00200988,0.00200345
2020-02-27 11:28:03.749464,1159.06576,0.00200988,0.00200345
2020-02-27 11:28:04.326497,1159.05272,0.00200965,0.00200321
2020-02-27 11:28:04.885529,1159.04122,0.00200988,0.00200321
2020-02-27 11:28:05.445561,1159.03118,0.00200965,0.00200345
2020-02-27 11:28:06.017594,1159.02528,0.00200965,0.00200321
2020-02-27 11:28:06.590626,1159.01379,0.00200965,0.00200345
2020-02-27 11:28:07.156659,1159.00428,0.00200965,0.00200321
2020-02-27 11:28:07.710690,1158.99868,0.00200965,0.00200321
2020-02-27 11:28:08.267722,1158.9874,0.00200965,0.00200321
2020-02-27 11:28:08.830755,1158.97996,0.00200965,0.00200321
2020-02-27 11:28:09.394787,1158.96928,0.00200965,0.00200321
2020-02-27 11:28:09.967820,1158.96065,0.00200965,0.00200321
2020-02-27 11:28:10.525852,1158.95247,0.00200965,0.00200321
2020-02-27 11:28:11.118885,1158.93972,0.00200965,0.00200321
2020-02-27 11:28:11.677917,1158.93059,0.00200965,0.00200321
2020-02-27 11:28:12.233949,1158.92376,0.00200965,0.00200321
2020-02-27 11:28:12.810982,1158.91646,0.00200965,0.00200321
2020-02-27 11:28:13.380015,1158.90312,0.00200965,0.00200321
2020-02-27 11:28:13.933046,1158.89229,0.00200965,0.00200321
2020-02-27 11:28:14.513080,1158.87762,0.00200941,0.00200321
2020-02-27 11:28:15.084112,1158.87364,0.00200941,0.00200321
2020-02-27 11:28:15.648144,1158.86074,0.00200941,0.00200321
2020-02-27 11:28:16.200176,1158.85492,0.00200941,0.00200321
2020-02-27 11:28:16.773209,1158.84467,0.00200941,0.00200321
2020-02-27 11:28:17.329241,1158.83495,0.00200941,0.00200321
2020-02-27 11:28:17.901273,1158.8222,0.00200941,0.00200321
2020-02-27 11:28:18.459305,1158.81542,0.00200941,0.00200321
2020-02-27 11:28:19.019337,1158.80554,0.00200941,0.00200321
2020-02-27 11:28:19.591370,1158.79906,0.00200941,0.00200321
2020-02-27 11:28:20.169403,1158.79051,0.00200941,0.00200321
2020-02-27 11:28:20.726435,1158.77496,0.00200941,0.00200321
2020-02-27 11:28:21.288467,1158.76728,0.00200941,0.00200321
2020-02-27 11:28:21.883501,1158.7602,0.00200941,0.00200321
2020-02-27 11:28:22.445533,1158.7493,0.00200941,0.00200321
2020-02-27 11:28:22.997565,1158.73831,0.00200941,0.00200321
2020-02-27 11:28:23.571598,1158.72725,0.00200917,0.00200321
2020-02-27 11:28:24.144630,1158.71929,0.00200917,0.00200321
2020-02-27 11:28:24.697662,1158.70772,0.00200917,0.00200321
2020-02-27 11:28:25.247694,1158.70072,0.00200941,0.00200321
2020-02-27 11:28:25.804725,1158.68791,0.00200917,0.00200321
2020-02-27 11:28:26.364757,1158.67811,0.00200941,0.00200321
2020-02-27 11:28:26.920789,1158.66875,0.00200917,0.00200321
2020-02-27 11:28:27.486822,1158.66043,0.00200917,0.00200297
2020-02-27 11:28:28.047854,1158.64761,0.00200917,0.00200321
2020-02-27 11:28:28.605886,1158.64371,0.00200917,0.00200297
2020-02-27 11:28:29.169918,1158.6297,0.00200917,0.00200321
2020-02-27 11:28:29.731950,1158.62197,0.00200917,0.00200297
2020-02-27 11:28:30.286982,1158.60951,0.00200917,0.00200297
2020-02-27 11:28:30.848014,1158.60376,0.00200917,0.00200297
2020-02-27 11:28:31.419047,1158.59241,0.00200917,0.00200297
2020-02-27 11:28:31.981079,1158.57937,0.00200917,0.00200297
2020-02-27 11:28:32.555112,1158.57018,0.00200917,0.00200273
2020-02-27 11:28:33.127144,1158.55979,0.00200917,0.00200297
2020-02-27 11:28:33.682176,1158.54697,0.00200917,0.00200297
2020-02-27 11:28:34.239208,1158.53945,0.00200917,0.00200297
2020-02-27 11:28:34.788239,1158.52832,0.00200917,0.00200273
2020-02-27 11:28:35.369272,1158.52154,0.00200917,0.00200273
2020-02-27 11:28:35.939305,1158.50961,0.00200917,0.00200297
2020-02-27 11:28:36.496337,1158.4984,0.00200917,0.00200273
2020-02-27 11:28:37.058369,1158.49007,0.00200917,0.00200273
2020-02-27 11:28:37.624401,1158.47607,0.00200917,0.00200273
2020-02-27 11:28:38.184433,1158.47039,0.00200917,0.00200273
2020-02-27 11:28:38.739465,1158.45801,0.00200917,0.00200273
2020-02-27 11:28:39.292497,1158.44896,0.00200917,0.00200273
2020-02-27 11:28:39.852529,1158.44071,0.00200917,0.00200273
2020-02-27 11:28:40.408561,1158.4259,0.00200917,0.00200273
2020-02-27 11:28:40.971593,1158.41794,0.00200917,0.00200273
2020-02-27 11:28:41.542626,1158.40731,0.00200917,0.00200273
2020-02-27 11:28:42.103658,1158.39552,0.00200893,0.00200249
2020-02-27 11:28:42.677690,1158.38719,0.00200893,0.00200249
2020-02-27 11:28:43.236722,1158.37474,0.00200893,0.00200249
2020-02-27 11:28:43.807755,1158.36373,0.00200893,0.00200273
2020-02-27 11:28:44.379788,1158.35739,0.00200893,0.00200273
2020-02-27 11:28:44.932819,1158.34634,0.00200893,0.00200273
2020-02-27 11:28:45.490851,1158.33337,0.00200893,0.00200249
2020-02-27 11:28:46.052884,1158.32157,0.00200893,0.00200249
2020-02-27 11:28:46.609915,1158.31096,0.00200893,0.00200249
2020-02-27 11:28:47.173948,1158.30307,0.00200893,0.00200249
2020-02-27 11:28:47.735980,1158.29659,0.00200893,0.00200249
2020-02-27 11:28:48.293012,1158.28032,0.00200893,0.00200249
2020-02-27 11:28:48.857044,1158.27045,0.00200893,0.00200249
2020-02-27 11:28:49.419076,1158.25858,0.00200893,0.00200249
2020-02-27 11:28:49.974108,1158.25143,0.00200893,0.00200249
2020-02-27 11:28:50.539140,1158.23584,0.00200893,0.00200249
2020-02-27 11:28:51.100172,1158.22519,0.00200893,0.00200249
2020-02-27 11:28:51.654204,1158.21745,0.00200893,0.00200249
2020-02-27 11:28:52.218236,1158.2089,0.00200869,0.00200249
2020-02-27 11:28:52.777268,1158.19355,0.00200869,0.00200249
2020-02-27 11:28:53.333300,1158.17993,0.00200869,0.00200249
2020-02-27 11:28:53.905333,1158.17337,0.00200869,0.00200249
2020-02-27 11:28:54.481366,1158.16313,0.00200869,0.00200249
2020-02-27 11:28:55.035397,1158.15611,0.00200869,0.00200249
2020-02-27 11:28:55.621431,1158.1391,0.00200869,0.00200249
2020-02-27 11:28:56.186463,1158.12959,0.00200869,0.00200249
2020-02-27 11:28:56.746495,1158.12244,0.00200869,0.00200249
2020-02-27 11:28:57.306527,1158.11062,0.00200869,0.00200249
2020-02-27 11:28:57.857559,1158.09604,0.00200869,0.00200249
2020-02-27 11:28:58.434592,1158.08919,0.00200869,0.00200249
2020-02-27 11:28:59.008625,1158.07762,0.00200869,0.00200249
2020-02-27 11:28:59.563656,1158.06331,0.00200869,0.00200225
2020-02-27 11:29:00.117688,1158.05395,0.00200869,0.00200225
2020-02-27 11:29:00.669720,1158.04091,0.00200869,0.00200225
2020-02-27 11:29:01.243752,1158.03148,0.00200869,0.00200225
2020-02-27 11:29:01.816785,1158.02174,0.00200869,0.00200225
2020-02-27 11:29:02.374817,1158.01125,0.00200869,0.00200225
2020-02-27 11:29:02.928849,1158.00041,0.00200869,0.00200249
2020-02-27 11:29:03.484881,1157.98766,0.00200869,0.00200249
2020-02-27 11:29:04.038912,1157.97322,0.00200869,0.00200249
2020-02-27 11:29:04.613945,1157.96335,0.00200869,0.00200225
2020-02-27 11:29:05.188978,1157.95392,0.00200869,0.00200225
2020-02-27 11:29:05.752010,1157.94139,0.00200869,0.00200225
2020-02-27 11:29:06.335044,1157.9245,0.00200845,0.00200225
2020-02-27 11:29:06.899076,1157.91749,0.00200845,0.00200225
2020-02-27 11:29:07.459108,1157.91358,0.00200845,0.00200225
2020-02-27 11:29:08.032141,1157.8984,0.00200845,0.00200225
2020-02-27 11:29:08.610174,1157.88381,0.00200845,0.00200225
2020-02-27 11:29:09.232209,1157.87025,0.00200845,0.00200225
2020-02-27 11:29:09.791241,1157.86089,0.00200845,0.00200202
2020-02-27 11:29:10.347273,1157.85278,0.00200845,0.00200202
2020-02-27 11:29:10.917306,1157.83609,0.00200845,0.00200202
2020-02-27 11:29:11.473338,1157.82423,0.00200845,0.00200202
2020-02-27 11:29:12.028369,1157.81671,0.00200845,0.00200202
2020-02-27 11:29:12.595402,1157.80426,0.00200845,0.00200202
2020-02-27 11:29:13.148433,1157.78964,0.00200821,0.00200202
2020-02-27 11:29:13.711466,1157.78012,0.00200845,0.00200202
2020-02-27 11:29:14.290499,1157.76907,0.00200845,0.00200202
2020-02-27 11:29:14.865532,1157.75683,0.00200845,0.00200202
2020-02-27 11:29:15.419563,1157.74475,0.00200821,0.00200202
2020-02-27 11:29:16.022598,1157.73015,0.00200821,0.00200202
2020-02-27 11:29:16.579630,1157.72301,0.00200821,0.00200202
2020-02-27 11:29:17.137661,1157.71063,0.00200821,0.00200202
2020-02-27 11:29:17.709694,1157.69716,0.00200821,0.00200202
2020-02-27 11:29:18.266726,1157.68521,0.00200821,0.00200202
2020-02-27 11:29:18.816758,1157.67983,0.00200821,0.00200202
2020-02-27 11:29:19.380790,1157.66391,0.00200821,0.00200202
2020-02-27 11:29:19.935822,1157.65625,0.00200821,0.00200202
2020-02-27 11:29:20.487853,1157.64335,0.00200821,0.00200202
2020-02-27 11:29:21.064886,1157.62714,0.00200821,0.00200202
2020-02-27 11:29:21.636919,1157.62279,0.00200821,0.00200202
2020-02-27 11:29:22.191951,1157.60531,0.00200821,0.00200202
2020-02-27 11:29:22.743982,1157.59617,0.00200821,0.00200202
2020-02-27 11:29:23.317015,1157.58327,0.00200821,0.00200202
2020-02-27 11:29:23.875047,1157.57259,0.00200821,0.00200202
2020-02-27 11:29:24.446079,1157.56039,0.00200821,0.00200178
2020-02-27 11:29:25.002111,1157.54424,0.00200821,0.00200202
2020-02-27 11:29:25.563143,1157.53267,0.00200821,0.00200178
2020-02-27 11:29:26.123175,1157.52567,0.00200821,0.00200202
2020-02-27 11:29:26.680207,1157.51012,0.00200821,0.00200178
2020-02-27 11:29:27.245240,1157.50113,0.00200821,0.00200178
2020-02-27 11:29:27.805272,1157.48403,0.00200821,0.00200178
2020-02-27 11:29:28.363304,1157.47718,0.00200821,0.00200178
2020-02-27 11:29:28.925336,1157.46096,0.00200821,0.00200178
2020-02-27 11:29:29.479367,1157.45212,0.00200821,0.00200178
2020-02-27 11:29:30.048400,1157.43797,0.00200821,0.00200178
2020-02-27 11:29:30.604432,1157.42316,0.00200821,0.00200154
2020-02-27 11:29:31.163464,1157.41372,0.00200821,0.00200154
2020-02-27 11:29:31.736496,1157.40102,0.00200798,0.00200154
2020-02-27 11:29:32.308529,1157.39402,0.00200821,0.00200154
2020-02-27 11:29:32.865561,1157.37979,0.00200821,0.00200154
2020-02-27 11:29:33.414592,1157.36815,0.00200821,0.00200154
2020-02-27 11:29:33.991625,1157.35533,0.00200821,0.00200154
2020-02-27 11:29:34.569659,1157.34265,0.00200798,0.00200154
2020-02-27 11:29:35.125690,1157.3285,0.00200798,0.00200154
2020-02-27 11:29:35.689723,1157.31575,0.00200798,0.00200154
2020-02-27 11:29:36.249755,1157.30782,0.00200798,0.00200154
2020-02-27 11:29:36.804786,1157.2925,0.00200774,0.00200154
2020-02-27 11:29:37.374819,1157.28188,0.00200798,0.00200154
2020-02-27 11:29:37.928851,1157.26523,0.00200798,0.00200154
2020-02-27 11:29:38.487883,1157.2584,0.00200774,0.00200154
2020-02-27 11:29:39.045915,1157.24344,0.00200774,0.00200154
2020-02-27 11:29:39.617947,1157.2329,0.00200774,0.00200154
2020-02-27 11:29:40.181980,1157.22185,0.00200774,0.00200154
2020-02-27 11:29:40.741012,1157.21057,0.00200774,0.00200154
2020-02-27 11:29:41.325045,1157.19207,0.00200774,0.00200154
2020-02-27 11:29:41.892077,1157.18109,0.00200774,0.00200154
2020-02-27 11:29:42.451109,1157.17262,0.00200774,0.00200154
2020-02-27 11:29:43.017142,1157.15987,0.00200774,0.00200154
2020-02-27 11:29:43.582174,1157.14528,0.00200774,0.00200154
2020-02-27 11:29:44.153207,1157.13179,0.00200774,0.00200154
2020-02-27 11:29:44.743240,1157.11926,0.00200774,0.00200154
2020-02-27 11:29:45.315273,1157.10754,0.00200774,0.0020013
2020-02-27 11:29:45.872305,1157.09354,0.0020075,0.0020013
2020-02-27 11:29:46.457338,1157.0802,0.0020075,0.0020013
2020-02-27 11:29:47.032371,1157.06753,0.0020075,0.00200154
2020-02-27 11:29:47.585403,1157.05901,0.0020075,0.00200154
2020-02-27 11:29:48.132434,1157.04531,0.0020075,0.0020013
2020-02-27 11:29:48.692466,1157.03344,0.0020075,0.0020013
2020-02-27 11:29:49.263499,1157.01789,0.0020075,0.0020013
2020-02-27 11:29:49.840532,1157.00851,0.0020075,0.0020013
2020-02-27 11:29:50.398564,1156.99127,0.0020075,0.0020013
2020-02-27 11:29:50.957596,1156.98081,0.0020075,0.0020013
2020-02-27 11:29:51.528629,1156.9685,0.0020075,0.0020013
2020-02-27 11:29:52.104661,1156.95656,0.0020075,0.0020013
2020-02-27 11:29:52.661693,1156.94241,0.0020075,0.0020013
2020-02-27 11:29:53.221725,1156.93386,0.0020075,0.0020013
2020-02-27 11:29:53.783758,1156.92001,0.0020075,0.0020013
2020-02-27 11:29:54.334789,1156.90814,0.0020075,0.0020013
2020-02-27 11:29:54.903822,1156.89355,0.0020075,0.0020013
2020-02-27 11:29:55.475854,1156.88028,0.0020075,0.00200106
2020-02-27 11:29:56.028886,1156.8679,0.0020075,0.00200106
2020-02-27 11:29:56.584918,1156.85508,0.0020075,0.00200106
2020-02-27 11:29:57.137949,1156.84336,0.0020075,0.00200106
2020-02-27 11:29:57.709982,1156.82958,0.0020075,0.00200106
2020-02-27 11:29:58.270014,1156.81565,0.0020075,0.00200106
2020-02-27 11:29:58.846047,1156.80001,0.0020075,0.00200106
2020-02-27 11:29:59.420080,1156.78711,0.0020075,0.00200106
2020-02-27 11:29:59.994113,1156.77584,0.0020075,0.00200106
2020-02-27 11:30:00.558145,1156.76051,0.00200726,0.00200082
2020-02-27 11:30:01.120177,1156.74813,0.00200726,0.00200082
2020-02-27 11:30:01.686210,1156.73619,0.00200726,0.00200082
2020-02-27 11:30:02.258242,1156.7241,0.00200726,0.00200082
2020-02-27 11:30:02.805274,1156.7084,0.00200726,0.00200082
2020-02-27 11:30:03.359305,1156.69357,0.00200726,0.00200082
2020-02-27 11:30:03.914337,1156.68347,0.00200726,0.00200082
2020-02-27 11:30:04.482369,1156.67102,0.00200726,0.00200082
2020-02-27 11:30:05.038401,1156.65399,0.00200726,0.00200082
2020-02-27 11:30:05.591433,1156.64439,0.00200726,0.00200082
2020-02-27 11:30:06.153465,1156.63075,0.00200726,0.00200082
2020-02-27 11:30:06.713497,1156.62095,0.00200726,0.00200082
2020-02-27 11:30:07.264529,1156.6043,0.00200726,0.00200082
2020-02-27 11:30:07.824561,1156.59289,0.00200726,0.00200082
2020-02-27 11:30:08.396593,1156.58014,0.00200726,0.00200082
2020-02-27 11:30:08.974626,1156.56724,0.00200726,0.00200082
2020-02-27 11:30:09.530658,1156.55191,0.00200726,0.00200082
2020-02-27 11:30:10.087690,1156.54301,0.00200702,0.00200082
2020-02-27 11:30:10.655723,1156.52355,0.00200702,0.00200082
2020-02-27 11:30:11.211754,1156.51191,0.00200702,0.00200082
2020-02-27 11:30:11.774787,1156.50233,0.00200702,0.00200082
2020-02-27 11:30:12.336819,1156.48729,0.00200702,0.00200082
2020-02-27 11:30:12.892850,1156.47159,0.00200702,0.00200082
2020-02-27 11:30:13.464883,1156.46084,0.00200702,0.00200082
2020-02-27 11:30:14.038916,1156.44433,0.00200702,0.00200082
2020-02-27 11:30:14.593948,1156.43127,0.00200702,0.00200082
2020-02-27 11:30:15.147979,1156.41786,0.00200702,0.00200082
2020-02-27 11:30:15.723012,1156.40555,0.00200702,0.00200082
2020-02-27 11:30:16.276044,1156.38617,0.00200702,0.00200082
2020-02-27 11:30:16.856077,1156.37521,0.00200702,0.00200059
2020-02-27 11:30:17.414109,1156.36062,0.00200702,0.00200059
2020-02-27 11:30:17.974141,1156.35001,0.00200702,0.00200059
2020-02-27 11:30:18.532173,1156.33674,0.00200702,0.00200059
2020-02-27 11:30:19.091205,1156.32524,0.00200702,0.00200059
2020-02-27 11:30:19.655237,1156.3122,0.00200702,0.00200059
2020-02-27 11:30:20.215269,1156.2982,0.00200702,0.00200059
2020-02-27 11:30:20.772301,1156.28257,0.00200702,0.00200059
2020-02-27 11:30:21.335333,1156.2696,0.00200702,0.00200059
2020-02-27 11:30:21.907366,1156.25523,0.00200702,0.00200059
2020-02-27 11:30:22.457398,1156.24418,0.00200702,0.00200059
2020-02-27 11:30:23.011429,1156.23032,0.00200702,0.00200059
2020-02-27 11:30:23.583462,1156.21581,0.00200678,0.00200059
2020-02-27 11:30:24.157495,1156.20195,0.00200678,0.00200035
2020-02-27 11:30:24.711526,1156.18854,0.00200678,0.00200035
2020-02-27 11:30:25.266558,1156.17218,0.00200678,0.00200059
2020-02-27 11:30:25.837591,1156.16093,0.00200678,0.00200059
2020-02-27 11:30:26.416624,1156.14169,0.00200678,0.00200035
2020-02-27 11:30:26.969656,1156.13027,0.00200678,0.00200035
2020-02-27 11:30:27.536688,1156.11959,0.00200678,0.00200035
2020-02-27 11:30:28.102720,1156.10691,0.00200678,0.00200035
2020-02-27 11:30:28.672753,1156.09269,0.00200678,0.00200035
2020-02-27 11:30:29.235785,1156.07633,0.00200678,0.00200035
2020-02-27 11:30:29.799818,1156.05908,0.00200655,0.00200035
2020-02-27 11:30:30.365850,1156.04696,0.00200655,0.00200035
2020-02-27 11:30:30.919882,1156.03264,0.00200655,0.00200035
2020-02-27 11:30:31.469913,1156.01982,0.00200655,0.00200035
2020-02-27 11:30:32.034945,1156.00456,0.00200655,0.00200035
2020-02-27 11:30:32.584977,1155.98783,0.00200655,0.00200035
2020-02-27 11:30:33.142009,1155.9773,0.00200655,0.00200035
2020-02-27 11:30:33.698040,1155.9641,0.00200655,0.00200035
2020-02-27 11:30:34.262073,1155.94804,0.00200655,0.00200035
2020-02-27 11:30:34.823105,1155.9396,0.00200655,0.00200011
2020-02-27 11:30:35.379137,1155.92435,0.00200655,0.00200035
2020-02-27 11:30:35.945169,1155.90732,0.00200655,0.00200035
2020-02-27 11:30:36.517202,1155.8917,0.00200655,0.00200035
2020-02-27 11:30:37.095235,1155.87947,0.00200655,0.00200035
2020-02-27 11:30:37.654267,1155.86312,0.00200655,0.00200011
2020-02-27 11:30:38.212299,1155.85192,0.00200655,0.00200011
2020-02-27 11:30:38.784331,1155.83298,0.00200655,0.00200011
2020-02-27 11:30:39.342363,1155.82097,0.00200655,0.00200011
2020-02-27 11:30:39.897395,1155.80581,0.00200655,0.00200011
2020-02-27 11:30:40.460427,1155.79417,0.00200655,0.00200011
2020-02-27 11:30:41.009459,1155.77913,0.00200655,0.00200011
2020-02-27 11:30:41.560490,1155.76484,0.00200655,0.00200011
2020-02-27 11:30:42.116522,1155.7526,0.00200655,0.00200011
2020-02-27 11:30:42.689555,1155.73632,0.00200655,0.00200011
2020-02-27 11:30:43.264588,1155.72224,0.00200655,0.00200011
2020-02-27 11:30:43.822620,1155.70993,0.00200655,0.00200011
2020-02-27 11:30:44.381652,1155.69173,0.00200655,0.00200011
2020-02-27 11:30:44.952684,1155.67766,0.00200631,0.00200011
2020-02-27 11:30:45.522717,1155.66616,0.00200631,0.00200011
2020-02-27 11:30:46.080749,1155.65083,0.00200631,0.00200011
2020-02-27 11:30:46.638781,1155.6384,0.00200631,0.00200011
2020-02-27 11:30:47.210813,1155.6202,0.00200631,0.00199987
2020-02-27 11:30:47.785846,1155.60391,0.00200631,0.00199987
2020-02-27 11:30:48.344878,1155.58962,0.00200631,0.00199987
2020-02-27 11:30:48.903910,1155.57522,0.00200631,0.00199987
2020-02-27 11:30:49.476943,1155.56476,0.00200631,0.00199987
2020-02-27 11:30:50.051976,1155.54832,0.00200631,0.00199987
2020-02-27 11:30:50.609008,1155.53292,0.00200631,0.00199987
2020-02-27 11:30:51.167040,1155.51806,0.00200631,0.00199987
2020-02-27 11:30:51.739072,1155.50273,0.00200607,0.00199987
2020-02-27 11:30:52.301105,1155.48843,0.00200607,0.00199987
2020-02-27 11:30:52.861137,1155.47215,0.00200607,0.00199987
2020-02-27 11:30:53.421169,1155.45715,0.00200607,0.00199987
2020-02-27 11:30:53.981201,1155.44801,0.00200607,0.00199987
2020-02-27 11:30:54.536232,1155.43106,0.00200607,0.00199987
2020-02-27 11:30:55.107265,1155.4116,0.00200607,0.00199987
2020-02-27 11:30:55.700299,1155.39694,0.00200607,0.00199987
2020-02-27 11:30:56.260331,1155.38043,0.00200583,0.00199963
2020-02-27 11:30:56.815363,1155.36643,0.00200607,0.00199963
2020-02-27 11:30:57.376395,1155.34955,0.00200583,0.00199963
2020-02-27 11:30:57.929426,1155.33874,0.00200583,0.00199963
2020-02-27 11:30:58.482458,1155.32208,0.00200583,0.00199963
2020-02-27 11:30:59.044490,1155.30557,0.00200583,0.00199963
2020-02-27 11:30:59.614523,1155.29083,0.00200583,0.00199963
2020-02-27 11:31:00.168555,1155.27703,0.00200583,0.00199963
2020-02-27 11:31:00.721586,1155.26472,0.00200583,0.00199963
2020-02-27 11:31:01.296619,1155.24674,0.00200583,0.00199963
2020-02-27 11:31:01.873652,1155.22861,0.00200583,0.00199963
2020-02-27 11:31:02.433684,1155.21652,0.00200583,0.00199963
2020-02-27 11:31:02.998716,1155.20171,0.00200583,0.00199963
2020-02-27 11:31:03.563749,1155.18985,0.00200583,0.00199939
2020-02-27 11:31:04.137782,1155.16973,0.00200583,0.00199939
2020-02-27 11:31:04.698814,1155.15359,0.00200583,0.00199939
2020-02-27 11:31:05.260846,1155.14121,0.00200583,0.00199939
2020-02-27 11:31:05.827878,1155.12757,0.00200583,0.00199939
2020-02-27 11:31:06.398911,1155.11003,0.00200583,0.00199939
2020-02-27 11:31:06.961943,1155.09557,0.00200583,0.00199939
2020-02-27 11:31:07.511975,1155.08128,0.00200583,0.00199939
2020-02-27 11:31:08.082007,1155.06602,0.00200583,0.00199939
2020-02-27 11:31:08.641039,1155.0487,0.00200583,0.00199939
2020-02-27 11:31:09.191071,1155.03864,0.00200583,0.00199939
2020-02-27 11:31:09.756103,1155.02007,0.00200559,0.00199939
2020-02-27 11:31:10.308134,1155.00408,0.00200559,0.00199915
2020-02-27 11:31:10.862166,1154.9931,0.00200559,0.00199915
2020-02-27 11:31:11.416198,1154.97651,0.00200559,0.00199915
2020-02-27 11:31:11.989231,1154.96273,0.00200559,0.00199915
2020-02-27 11:31:12.562263,1154.94526,0.00200559,0.00199915
2020-02-27 11:31:13.114295,1154.92802,0.00200559,0.00199915
2020-02-27 11:31:13.667327,1154.91754,0.00200559,0.00199915
2020-02-27 11:31:14.243360,1154.90037,0.00200559,0.00199915
2020-02-27 11:31:14.819392,1154.88563,0.00200559,0.00199915
2020-02-27 11:31:15.381425,1154.87001,0.00200559,0.00199915
2020-02-27 11:31:15.957458,1154.85335,0.00200559,0.00199915
2020-02-27 11:31:16.517490,1154.83891,0.00200559,0.00199915
2020-02-27 11:31:17.085522,1154.82321,0.00200535,0.00199915
2020-02-27 11:31:17.638554,1154.807,0.00200535,0.00199915
2020-02-27 11:31:18.194586,1154.79017,0.00200559,0.00199892
2020-02-27 11:31:18.750617,1154.77491,0.00200535,0.00199892
2020-02-27 11:31:19.323650,1154.76202,0.00200535,0.00199915
2020-02-27 11:31:19.880682,1154.74919,0.00200535,0.00199892
2020-02-27 11:31:20.451715,1154.72821,0.00200535,0.00199892
2020-02-27 11:31:21.005746,1154.71473,0.00200535,0.00199892
2020-02-27 11:31:21.581779,1154.69977,0.00200535,0.00199892
2020-02-27 11:31:22.157812,1154.68016,0.00200535,0.00199892
2020-02-27 11:31:22.713844,1154.66634,0.00200535,0.00199892
2020-02-27 11:31:23.264876,1154.65049,0.00200535,0.00199892
2020-02-27 11:31:23.839908,1154.63856,0.00200535,0.00199892
2020-02-27 11:31:24.416941,1154.62212,0.00200535,0.00199892
2020-02-27 11:31:24.982974,1154.60399,0.00200535,0.00199892
2020-02-27 11:31:25.530005,1154.58859,0.00200535,0.00199892
2020-02-27 11:31:26.106038,1154.57923,0.00200535,0.00199892
2020-02-27 11:31:26.681071,1154.5583,0.00200535,0.00199868
2020-02-27 11:31:27.238103,1154.54584,0.00200535,0.00199868
2020-02-27 11:31:27.798135,1154.52734,0.00200535,0.00199868
2020-02-27 11:31:28.370168,1154.51142,0.00200535,0.00199868
2020-02-27 11:31:28.928199,1154.49971,0.00200535,0.00199868
2020-02-27 11:31:29.481231,1154.4803,0.00200535,0.00199868
2020-02-27 11:31:30.045263,1154.46696,0.00200512,0.00199868
2020-02-27 11:31:30.604295,1154.44987,0.00200512,0.00199868
2020-02-27 11:31:31.154327,1154.43233,0.00200512,0.00199868
2020-02-27 11:31:31.708358,1154.4181,0.00200512,0.00199868
2020-02-27 11:31:32.268391,1154.403,0.00200512,0.00199868
2020-02-27 11:31:32.824422,1154.38641,0.00200512,0.00199868
2020-02-27 11:31:33.388455,1154.36954,0.00200512,0.00199868
2020-02-27 11:31:33.949487,1154.35811,0.00200512,0.00199868
2020-02-27 11:31:34.505518,1154.33836,0.00200512,0.00199868
2020-02-27 11:31:35.071551,1154.32435,0.00200488,0.00199868
2020-02-27 11:31:35.630583,1154.30962,0.00200488,0.00199868
2020-02-27 11:31:36.190615,1154.29231,0.00200488,0.00199868
2020-02-27 11:31:36.753647,1154.27625,0.00200488,0.00199868
2020-02-27 11:31:37.315679,1154.25857,0.00200488,0.00199844
2020-02-27 11:31:37.870711,1154.24685,0.00200488,0.00199868
2020-02-27 11:31:38.435743,1154.22793,0.00200488,0.00199868
2020-02-27 11:31:38.997775,1154.21136,0.00200488,0.00199844
2020-02-27 11:31:39.552807,1154.19684,0.00200488,0.00199844
