Date Time RTDl RTDr Vsamp
2020-06-23 12:00:10.643196 1090.70724 1090.8661 2.52643001e-06
2020-06-23 12:00:10.713200 1090.70223 1090.86735 2.27875714e-06
2020-06-23 12:00:10.803205 1090.70385 1090.86411 2.26327759e-06
2020-06-23 12:00:10.881210 1090.70371 1090.86367 2.22828033e-06
2020-06-23 12:00:10.966215 1090.70385 1090.86315 2.34067536e-06
2020-06-23 12:00:11.020218 1090.70194 1090.86617 2.47056901e-06
2020-06-23 12:00:11.093222 1090.7026 1090.86956 2.40528567e-06
2020-06-23 12:00:11.179227 1090.6998 1090.86956 2.64017108e-06
2020-06-23 12:00:11.256231 1090.7012 1090.86013 2.53585235e-06
2020-06-23 12:00:11.342236 1090.70009 1090.85733 2.59844359e-06
2020-06-23 12:00:11.428241 1090.6984 1090.85836 2.43624478e-06
2020-06-23 12:00:11.533247 1090.69722 1090.8678 2.24443291e-06
2020-06-23 12:00:11.605251 1090.697 1090.86905 2.2720269e-06
2020-06-23 12:00:11.684256 1090.70083 1090.86816 2.20337844e-06
2020-06-23 12:00:11.765260 1090.70032 1090.86522 2.34807862e-06
2020-06-23 12:00:11.840265 1090.70149 1090.86308 2.29558274e-06
2020-06-23 12:00:11.948271 1090.70164 1090.863 2.45374341e-06
2020-06-23 12:00:12.023275 1090.70142 1090.863 2.27875714e-06
2020-06-23 12:00:12.089279 1090.69884 1090.86271 2.442302e-06
2020-06-23 12:00:12.189285 1090.70105 1090.8675 2.41066987e-06
2020-06-23 12:00:12.268289 1090.7009 1090.86846 2.4254764e-06
2020-06-23 12:00:12.345294 1090.70231 1090.86964 2.24510595e-06
2020-06-23 12:00:12.423298 1090.70039 1090.86765 2.29289067e-06
2020-06-23 12:00:12.499302 1090.70032 1090.86367 2.31846559e-06
2020-06-23 12:00:12.568306 1090.69781 1090.86006 2.27068088e-06
2020-06-23 12:00:12.648311 1090.69869 1090.8602 2.28548741e-06
2020-06-23 12:00:12.725315 1090.69715 1090.8605 2.2767381e-06
2020-06-23 12:00:12.799320 1090.69869 1090.86264 2.45710856e-06
2020-06-23 12:00:12.875324 1090.70105 1090.86669 2.62199946e-06
2020-06-23 12:00:12.946328 1090.70164 1090.86824 2.67853349e-06
2020-06-23 12:00:13.016332 1090.70289 1090.86905 2.52979516e-06
2020-06-23 12:00:13.082336 1090.70201 1090.86757 2.30904325e-06
2020-06-23 12:00:13.169341 1090.69737 1090.86654 2.29019858e-06
2020-06-23 12:00:13.247345 1090.69862 1090.86581 2.29894789e-06
2020-06-23 12:00:13.343351 1090.69825 1090.86315 2.32721491e-06
2020-06-23 12:00:13.424355 1090.70127 1090.85998 2.29289068e-06
2020-06-23 12:00:13.494359 1090.70253 1090.85969 2.40461268e-06
2020-06-23 12:00:13.565363 1090.70083 1090.86337 2.59709757e-06
2020-06-23 12:00:13.669369 1090.70253 1090.86323 2.86698024e-06
2020-06-23 12:00:13.748374 1090.70009 1090.86522 2.69468607e-06
2020-06-23 12:00:13.808377 1090.69803 1090.86463 2.71622284e-06
2020-06-23 12:00:13.877381 1090.69759 1090.86698 2.58834826e-06
2020-06-23 12:00:13.956386 1090.69405 1090.86809 2.62267249e-06
2020-06-23 12:00:14.039391 1090.69405 1090.86765 2.61661527e-06
2020-06-23 12:00:14.117395 1090.69627 1090.8661 2.3911522e-06
2020-06-23 12:00:14.197400 1090.69898 1090.86433 2.52306492e-06
2020-06-23 12:00:14.290405 1090.70287 1090.86669 2.4779723e-06
2020-06-23 12:00:14.383410 1090.70185 1090.86956 2.56479241e-06
2020-06-23 12:00:14.467415 1090.69883 1090.86676 2.4739342e-06
2020-06-23 12:00:14.541419 1090.69853 1090.86485 2.6199806e-06
2020-06-23 12:00:14.642425 1090.69779 1090.86477 2.40326695e-06
2020-06-23 12:00:14.741431 1090.69794 1090.86536 2.34067579e-06
2020-06-23 12:00:14.810435 1090.69779 1090.86558 2.26327802e-06
2020-06-23 12:00:14.880439 1090.69927 1090.8655 2.67314971e-06
2020-06-23 12:00:14.948443 1090.69956 1090.86476 2.68459112e-06
2020-06-23 12:00:15.011446 1090.70037 1090.86417 2.72901072e-06
2020-06-23 12:00:15.079450 1090.70067 1090.86446 2.6421906e-06
2020-06-23 12:00:15.165455 1090.70118 1090.86497 2.55065932e-06
2020-06-23 12:00:15.266461 1090.702 1090.86402 2.68728322e-06
2020-06-23 12:00:15.342465 1090.70214 1090.86497 2.67045762e-06
2020-06-23 12:00:15.402468 1090.70266 1090.86527 2.62873012e-06
2020-06-23 12:00:15.474473 1090.70163 1090.86512 2.58565658e-06
2020-06-23 12:00:15.549477 1090.702 1090.86726 2.53248767e-06
2020-06-23 12:00:15.624481 1090.70133 1090.86578 2.64824782e-06
2020-06-23 12:00:15.690485 1090.70163 1090.86667 2.48739505e-06
2020-06-23 12:00:15.757489 1090.702 1090.86792 2.52643045e-06
2020-06-23 12:00:15.838493 1090.70281 1090.86682 2.61661569e-06
2020-06-23 12:00:15.910498 1090.70457 1090.86836 2.70881999e-06
2020-06-23 12:00:15.989502 1090.70325 1090.8663 2.8178499e-06
2020-06-23 12:00:16.066506 1090.70229 1090.86571 2.83131038e-06
2020-06-23 12:00:16.136510 1090.69824 1090.8652 2.68189903e-06
2020-06-23 12:00:16.207515 1090.69772 1090.8638 2.40057494e-06
2020-06-23 12:00:16.274518 1090.6989 1090.8635 2.2154933e-06
2020-06-23 12:00:16.350523 1090.69897 1090.86674 2.21010911e-06
2020-06-23 12:00:16.425527 1090.69794 1090.86704 2.34471394e-06
2020-06-23 12:00:16.502531 1090.69662 1090.86836 2.45441687e-06
2020-06-23 12:00:16.572535 1090.69721 1090.8677 2.62132686e-06
2020-06-23 12:00:16.641539 1090.69956 1090.86623 2.44566756e-06
2020-06-23 12:00:16.712543 1090.70141 1090.86505 2.42816921e-06
2020-06-23 12:00:16.778547 1090.70295 1090.86357 2.36153996e-06
2020-06-23 12:00:16.857552 1090.70067 1090.86254 2.37298158e-06
2020-06-23 12:00:16.918555 1090.69846 1090.86461 2.47124318e-06
2020-06-23 12:00:17.002560 1090.69617 1090.86461 2.42345846e-06
2020-06-23 12:00:17.074564 1090.69868 1090.86682 2.29154572e-06
2020-06-23 12:00:17.136568 1090.69875 1090.86777 2.22222423e-06
2020-06-23 12:00:17.205572 1090.70023 1090.86652 2.28212338e-06
2020-06-23 12:00:17.278576 1090.69846 1090.86483 2.38105794e-06
2020-06-23 12:00:17.346580 1090.69831 1090.86298 2.35346395e-06
2020-06-23 12:00:17.424584 1090.69831 1090.86306 2.41134403e-06
2020-06-23 12:00:17.500588 1090.69897 1090.86438 2.4133631e-06
2020-06-23 12:00:17.569592 1090.69971 1090.86615 2.54191072e-06
2020-06-23 12:00:17.628596 1090.7006 1090.8649 2.55604423e-06
2020-06-23 12:00:17.704600 1090.70067 1090.86365 2.51027858e-06
2020-06-23 12:00:17.775604 1090.70177 1090.86173 2.43489987e-06
2020-06-23 12:00:17.850609 1090.69912 1090.86357 2.43759197e-06
2020-06-23 12:00:17.926613 1090.69971 1090.8621 2.4773004e-06
2020-06-23 12:00:17.999617 1090.70037 1090.86284 2.42211241e-06
2020-06-23 12:00:18.070621 1090.70177 1090.86254 2.40057564e-06
2020-06-23 12:00:18.140625 1090.70214 1090.86394 2.52171999e-06
2020-06-23 12:00:18.217629 1090.70067 1090.86505 2.48403064e-06
2020-06-23 12:00:18.287633 1090.69956 1090.86549 2.38644213e-06
2020-06-23 12:00:18.355637 1090.69816 1090.86652 2.37903887e-06
2020-06-23 12:00:18.426641 1090.69846 1090.86719 2.40057564e-06
2020-06-23 12:00:18.496645 1090.69919 1090.86645 2.29760294e-06
2020-06-23 12:00:18.571650 1090.69978 1090.86814 2.48403064e-06
2020-06-23 12:00:18.644654 1090.70015 1090.86571 2.34134951e-06
2020-06-23 12:00:18.756660 1090.70111 1090.86615 2.44903338e-06
2020-06-23 12:00:18.838665 1090.70191 1090.86402 2.58834939e-06
2020-06-23 12:00:18.915669 1090.70535 1090.86822 2.53517829e-06
2020-06-23 12:00:19.002674 1090.70177 1090.86682 2.62266843e-06
2020-06-23 12:00:19.083679 1090.70131 1090.86741 2.47460168e-06
2020-06-23 12:00:19.154683 1090.69586 1090.8652 2.41335572e-06
2020-06-23 12:00:19.225687 1090.69563 1090.86461 2.36085987e-06
2020-06-23 12:00:19.298691 1090.69622 1090.86394 2.44364179e-06
