Date_Time,RTD,Rsamp
2020-12-18 14:16:20.307629,822.537634,32.1057651
2020-12-18 14:16:20.865661,822.533655,32.1073195
2020-12-18 14:16:21.416693,822.528275,32.1043095
2020-12-18 14:16:22.000726,822.527317,32.1064461
2020-12-18 14:16:22.561758,822.525475,32.1047515
2020-12-18 14:16:23.109789,822.517885,32.1053409
2020-12-18 14:16:23.651820,822.515453,32.108808
2020-12-18 14:16:24.192851,822.515085,32.1088984
2020-12-18 14:16:24.762884,822.516559,32.1017517
2020-12-18 14:16:25.318916,822.513316,32.1040357
2020-12-18 14:16:25.884948,822.506315,32.1038147
2020-12-18 14:16:26.428979,822.50521,32.1013833
2020-12-18 14:16:26.992011,822.503736,32.1057303
2020-12-18 14:16:27.559044,822.502041,32.1064671
2020-12-18 14:16:28.105075,822.497998,32.1038147
2020-12-18 14:16:28.649106,822.498234,32.1041094
2020-12-18 14:16:29.202138,822.494697,32.1060987
2020-12-18 14:16:29.741169,822.492929,32.1072025
2020-12-18 14:16:30.288200,822.491405,32.1016021
2020-12-18 14:16:30.857233,822.487082,32.1069806
2020-12-18 14:16:31.395263,822.487303,32.1047702
2020-12-18 14:16:31.936294,822.483397,32.1093382
2020-12-18 14:16:32.486326,822.479503,32.1048392
2020-12-18 14:16:33.046358,822.480655,32.1107962
2020-12-18 14:16:33.595389,822.477782,32.1044599
2020-12-18 14:16:34.151421,822.475644,32.1089543
2020-12-18 14:16:34.715453,822.469602,32.1033548
2020-12-18 14:16:35.257484,822.471886,32.1031337
2020-12-18 14:16:35.796515,822.465696,32.1031337
2020-12-18 14:16:36.364548,822.466654,32.1037968
2020-12-18 14:16:36.905579,822.461348,32.1049757
2020-12-18 14:16:37.446609,822.459874,32.1052704
2020-12-18 14:16:37.989641,822.458401,32.1036495
2020-12-18 14:16:38.537672,822.455969,32.1036489
2020-12-18 14:16:39.071702,822.451179,32.1079219
2020-12-18 14:16:39.610733,822.451753,32.1031329
2020-12-18 14:16:40.154764,822.448437,32.103796
2020-12-18 14:16:40.706796,822.446153,32.1012909
2020-12-18 14:16:41.246827,822.446595,32.1020286
2020-12-18 14:16:41.793858,822.446201,32.1041666
2020-12-18 14:16:42.358890,822.439643,32.10704
2020-12-18 14:16:42.920923,822.437579,32.1016616
2020-12-18 14:16:43.466954,822.440085,32.1026931
2020-12-18 14:16:44.021986,822.433216,32.100999
2020-12-18 14:16:44.562016,822.431374,32.1071897
2020-12-18 14:16:45.137049,822.429974,32.1034321
2020-12-18 14:16:45.693081,822.432995,32.1021059
2020-12-18 14:16:46.248113,822.427763,32.1019586
2020-12-18 14:16:46.797144,822.426068,32.1042426
2020-12-18 14:16:47.356176,822.41693,32.1038023
2020-12-18 14:16:47.906208,822.419657,32.1073393
2020-12-18 14:16:48.455239,822.417873,32.1040975
2020-12-18 14:16:49.005271,822.418536,32.102845
2020-12-18 14:16:49.546302,822.41581,32.1048343
2020-12-18 14:16:50.090333,822.415294,32.1032145
2020-12-18 14:16:50.643364,822.407605,32.1076363
2020-12-18 14:16:51.189395,822.407531,32.1049102
2020-12-18 14:16:51.735427,822.411805,32.1008579
2020-12-18 14:16:52.298459,822.407015,32.1044681
2020-12-18 14:16:52.840490,822.403758,32.1087414
2020-12-18 14:16:53.383521,822.401326,32.1099939
2020-12-18 14:16:53.940553,822.404126,32.1086677
2020-12-18 14:16:54.488584,822.399189,32.1082257
2020-12-18 14:16:55.028615,822.395274,32.1070468
2020-12-18 14:16:55.568646,822.397485,32.103363
2020-12-18 14:16:56.107677,822.392474,32.1108037
2020-12-18 14:16:56.652708,822.391442,32.1060145
2020-12-18 14:16:57.200739,822.393194,32.1032148
2020-12-18 14:16:57.756771,822.387275,32.1057198
2020-12-18 14:16:58.299802,822.386096,32.1044673
2020-12-18 14:16:58.842833,822.385728,32.1076247
2020-12-18 14:16:59.401865,822.384401,32.104081
2020-12-18 14:16:59.966898,822.381601,32.1031969
2020-12-18 14:17:00.523929,822.382338,32.1041547
2020-12-18 14:17:01.085962,822.376811,32.1028285
2020-12-18 14:17:01.629993,822.375909,32.1034201
2020-12-18 14:17:02.180024,822.374239,32.1072545
2020-12-18 14:17:02.735056,822.374239,32.105781
2020-12-18 14:17:03.281087,822.375565,32.1054126
2020-12-18 14:17:03.816118,822.372868,32.1072545
2020-12-18 14:17:04.354148,822.369802,32.1032781
2020-12-18 14:17:04.893179,822.37017,32.1061683
2020-12-18 14:17:05.433210,822.36737,32.1087491
2020-12-18 14:17:05.986242,822.367886,32.1079386
2020-12-18 14:17:06.525273,822.364496,32.1087491
2020-12-18 14:17:07.068304,822.364275,32.1006445
2020-12-18 14:17:07.613335,822.359338,32.1077162
2020-12-18 14:17:08.161366,822.356169,32.1049156
2020-12-18 14:17:08.720398,822.357547,32.1099256
2020-12-18 14:17:09.260429,822.360569,32.1082311
2020-12-18 14:17:09.808460,822.355779,32.1049156
2020-12-18 14:17:10.365492,822.355631,32.1104423
2020-12-18 14:17:10.914524,822.352272,32.1036653
2020-12-18 14:17:11.459555,822.352346,32.1046231
2020-12-18 14:17:12.007586,822.350724,32.1063914
2020-12-18 14:17:12.566618,822.348293,32.1091175
2020-12-18 14:17:13.113649,822.346671,32.1024841
2020-12-18 14:17:13.662681,822.347261,32.1075461
2020-12-18 14:17:14.203712,822.346893,32.1037886
2020-12-18 14:17:14.767744,822.344755,32.1056305
2020-12-18 14:17:15.329776,822.342692,32.1046727
2020-12-18 14:17:15.901809,822.343134,32.1038623
2020-12-18 14:17:16.451840,822.34225,32.1023887
2020-12-18 14:17:16.994871,822.338123,32.1048937
2020-12-18 14:17:17.541903,822.337549,32.1090934
2020-12-18 14:17:18.089934,822.338286,32.1075461
2020-12-18 14:17:18.645966,822.334601,32.1074725
2020-12-18 14:17:19.216999,822.335412,32.1041696
2020-12-18 14:17:19.765030,822.33645,32.1033675
2020-12-18 14:17:20.303061,822.334239,32.1060199
2020-12-18 14:17:20.866093,822.332176,32.106683
2020-12-18 14:17:21.413124,822.328639,32.1070514
2020-12-18 14:17:21.958155,822.332805,32.1045457
2020-12-18 14:17:22.523188,822.331479,32.1046914
2020-12-18 14:17:23.067219,822.330153,32.1033652
2020-12-18 14:17:23.614250,822.328752,32.0975447
2020-12-18 14:17:24.163281,822.329784,32.1012286
2020-12-18 14:17:24.713313,822.328679,32.1045441
2020-12-18 14:17:25.261344,822.327794,32.1034389
2020-12-18 14:17:25.820376,822.321531,32.099313
2020-12-18 14:17:26.378408,822.325142,32.1044704
2020-12-18 14:17:26.927440,822.325215,32.1039547
2020-12-18 14:17:27.477471,822.322931,32.1017443
2020-12-18 14:17:28.024502,822.325363,32.1044813
2020-12-18 14:17:28.578534,822.325609,32.1041176
2020-12-18 14:17:29.128565,822.320671,32.1072857
2020-12-18 14:17:29.674597,822.31824,32.10677
2020-12-18 14:17:30.214628,822.318092,32.1037492
2020-12-18 14:17:30.758659,822.317503,32.1020537
2020-12-18 14:17:31.322691,822.318976,32.1028628
2020-12-18 14:17:31.864722,822.319713,32.1056626
2020-12-18 14:17:32.410753,822.318829,32.108315
2020-12-18 14:17:32.978786,822.31625,32.1019787
2020-12-18 14:17:33.524817,822.313818,32.1043317
2020-12-18 14:17:34.068848,822.314481,32.1079233
2020-12-18 14:17:34.619880,822.310134,32.1116809
2020-12-18 14:17:35.162911,822.315245,32.1063761
2020-12-18 14:17:35.703942,822.312212,32.1044605
2020-12-18 14:17:36.267974,822.313096,32.1024712
2020-12-18 14:17:36.811005,822.313244,32.1050481
2020-12-18 14:17:37.363036,822.313059,32.1108682
2020-12-18 14:17:37.941070,822.308589,32.1064475
2020-12-18 14:17:38.487101,822.310505,32.1046056
2020-12-18 14:17:39.042133,822.308737,32.1047529
2020-12-18 14:17:39.597164,822.308867,32.1053424
2020-12-18 14:17:40.156196,822.306817,32.1052687
2020-12-18 14:17:40.704228,822.309397,32.1063738
2020-12-18 14:17:41.264260,822.304238,32.1063738
2020-12-18 14:17:41.823292,822.304501,32.1086578
2020-12-18 14:17:42.376323,822.304082,32.1047467
2020-12-18 14:17:42.919354,822.303861,32.102748
2020-12-18 14:17:43.462385,822.305114,32.1003904
2020-12-18 14:17:44.014417,822.302387,32.1074634
2020-12-18 14:17:44.563448,822.304377,32.1062846
